%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1581113223962032654,14,1581113223961915016,,0.86502327257,-0.00322753421271,-0.497678683362,0.867347261126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000166,-0.000438,0.001435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083,0.013,-9.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113223987238628,15,1581113223987112045,,0.865027650948,-0.00322756714312,-0.49767111431,0.867351604159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000708,0.000361,-0.001349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074,0.028,-9.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224011892365,16,1581113224011734962,,0.86502327257,-0.00322753421271,-0.497678683362,0.867347261126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032,-0.000771,-0.001097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083,0.026,-9.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224037626356,17,1581113224037512063,,0.865010137039,-0.00323503737567,-0.497693813633,0.867338532186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000556,-0.000662,-0.000869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,0.025,-9.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224062098471,18,1581113224061903953,,0.86498825572,-0.00324681783253,-0.497724053084,0.867321149099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000298,0.000601,-0.001006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.098,0.043,-9.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224087355174,19,1581113224087222099,,0.864997013465,-0.00323928186366,-0.497716492083,0.867325535232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,-0.000233,0.000526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.082,0.043,-9.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224111984825,20,1581113224111867904,,0.865001367075,-0.00323062810724,-0.497708979682,0.867329812656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000195,-0.000896,-0.001124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079,0.05,-9.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224136950438,21,1581113224136847019,,0.865001367075,-0.00323062810724,-0.497708979682,0.867329812656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001051,0.00111,-0.001219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072,0.039,-9.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224161788183,22,1581113224161684989,,0.865005733102,-0.0032111138531,-0.497716591853,0.867325521661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000871,0.000112,0.000158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.099,0.027,-9.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224186790761,23,1581113224186686992,,0.865010111744,-0.00321114687894,-0.497709022991,0.867329865025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000743,0.000508,0.001283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.063,0.04,-9.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224211786032,24,1581113224211682081,,0.865010111744,-0.00321114687894,-0.497709022991,0.867329865025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000559,-0.001718,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.073,0.028,-9.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224237447799,25,1581113224237339019,,0.865001367075,-0.00322302616075,-0.497716556197,0.867325512006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4e-06,0.000808,0.000489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072,0.016,-9.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224262360712,26,1581113224262233972,,0.865001392239,-0.0032317129529,-0.497716499868,0.86732557787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.001523,-0.000425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088,0.025,-9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224287487256,27,1581113224287384986,,0.865001404722,-0.00324365809674,-0.497708894934,0.867329911465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000106,0.000121,-0.000522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079,0.026,-9.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224312526034,28,1581113224312414884,,0.865010162072,-0.00324372377089,-0.497693757095,0.867338597992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000424,-0.000209,-0.000285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.082,0.035,-9.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224336844227,29,1581113224336739063,,0.864988268203,-0.00325116129415,-0.497724024731,0.867321182008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000162,-0.00202,-0.001049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.081,-0.002,-9.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224370621705,30,1581113224369957923,,0.864966385105,-0.00326294223548,-0.497754263264,0.867303797783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000293,0.001014,0.001848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092,0.055,-9.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224389007791,31,1581113224388816118,,0.864979510195,-0.0032586972527,-0.497731585589,0.867316795781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000868,0.000504,-0.000103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105,0.033,-9.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224412199082,32,1581113224412041902,,0.86497073944,-0.00326949139326,-0.49773159817,0.867316677096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000696,-0.001827,0.001217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079,0.026,-9.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224437071853,33,1581113224436892032,,0.864988292971,-0.00327505159905,-0.497708814069,0.867329849038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000588,0.0003,0.00064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.094,0.035,-9.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224461845046,34,1581113224461740016,,0.864992671877,-0.00326748265135,-0.497708822166,0.86732989176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7e-05,7.8e-05,0.000627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085,0.03,-9.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224489491947,35,1581113224489346027,,0.864997050717,-0.00325231204984,-0.497716407108,0.867325633645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000371,0.000531,0.000794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.076,0.044,-9.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224520049477,36,1581113224519586086,,0.864992659526,-0.00324793588305,-0.497724004296,0.867321257479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000744,0.000771,0.001447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.036,-9.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224538432378,37,1581113224538271903,,0.864979522612,-0.00324783756665,-0.497746710543,0.867308226797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000862,0.000606,0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087,0.019,-9.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224561944953,38,1581113224561769962,,0.864962005804,-0.00324770647464,-0.497776985008,0.867290851631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000983,-0.000752,-0.000784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083,0.029,-9.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224586877006,39,1581113224586730957,,0.864948867507,-0.00324760815304,-0.497799690459,0.867277819563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000455,0.000707,0.000111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.095,0.017,-9.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224612300532,40,1581113224612191915,,0.864935728616,-0.00324750982921,-0.497822395568,0.8672647869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000993,-5e-05,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083,0.029,-9.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224637569332,41,1581113224637459993,,0.864926969027,-0.00325504539588,-0.497829955902,0.86726039992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001049,-1.5e-05,-4.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.073,0.03,-9.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224662188627,42,1581113224662043094,,0.864931348855,-0.00324747705411,-0.497829963862,0.867260442547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000381,0.000202,0.001488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.089,0.034,-9.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224687349408,43,1581113224687220096,,0.864926969027,-0.00325504539588,-0.497829955902,0.86726039992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000348,-0.000503,0.000791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102,0.022,-9.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224712297964,44,1581113224712162017,,0.864922601484,-0.00326695812314,-0.497829919412,0.867260390045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000237,-0.001273,0.000444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.098,0.035,-9.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224737522535,45,1581113224737404108,,0.864931348855,-0.0032550782089,-0.497822387608,0.867264744273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000686,-0.000977,0.000313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.081,0.025,-9.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224762544128,46,1581113224762428045,,0.864926981377,-0.00326699090802,-0.497822351119,0.867264734397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000199,-0.001051,0.002099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.077,0.033,-9.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224787352261,47,1581113224787225008,,0.864922613768,-0.00326370148606,-0.497837467271,0.867256120996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000109,0.000562,-0.000287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,0.016,-9.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224812228626,48,1581113224812020063,,0.864918233808,-0.00326366880464,-0.497845035489,0.867251776511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000263,0.000279,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087,0.051,-9.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224836980003,49,1581113224836819887,,0.864931373489,-0.0032561658256,-0.497829907107,0.867260507966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000503,-0.000713,-0.000697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.097,0.031,-9.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224862974375,50,1581113224862826108,,0.864940132947,-0.00325623111138,-0.49781477048,0.867269196605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001408,5.2e-05,0.001561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088,0.048,-9.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224887537323,51,1581113224887399911,,0.864940120663,-0.00325188685785,-0.497814798877,0.867269163929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000546,-0.000658,0.001165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087,0.033,-9.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224912395444,52,1581113224912272930,,0.864957638788,-0.00324441645129,-0.49779210164,0.867282238916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000425,0.000646,-0.001029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.022,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224937236805,53,1581113224937082052,,0.864962042659,-0.00326073824452,-0.497776899813,0.867290949654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001617,-0.0006,0.000956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.095,0.06,-9.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224967550413,54,1581113224967432975,,0.86496203044,-0.00325639432147,-0.497776928249,0.867290917046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00044,-0.000862,-3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.078,0.033,-9.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113224987162950,55,1581113224987021923,,0.864957651073,-0.00324876050675,-0.497792073308,0.867282271553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000203,-0.000236,-0.000407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.108,0.025,-9.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225012476538,56,1581113225012371063,,0.864940120663,-0.00324428576917,-0.497822375198,0.867264862166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000509,6.7e-05,0.001024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102,0.048,-9.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225037444149,57,1581113225037329912,,0.864948879857,-0.00325195227472,-0.497799662099,0.867277852304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052,-0.000495,0.000676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.089,0.034,-9.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225062098734,58,1581113225061989068,,0.864944500293,-0.00326712204505,-0.497792077565,0.867282111147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000112,-0.001015,-0.001441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.095,0.036,-9.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225087062187,59,1581113225086941003,,0.864948892142,-0.00326389756936,-0.497792057164,0.867282186516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000174,-6e-05,-0.000148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.114,0.015,-9.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225112005544,60,1581113225111892938,,0.864935753251,-0.00327140066437,-0.497807185888,0.867273455656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000944,-1.5e-05,0.000945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.094,0.017,-9.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225137359316,61,1581113225137248992,,0.864935753251,-0.00327140066437,-0.497807185888,0.867273455656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001124,0.00015,0.000543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083,0.029,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225162113477,62,1581113225161989927,,0.864940145166,-0.00326817639642,-0.497807165517,0.867273530921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-05,0.000888,0.000435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.073,0.033,-9.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225187592515,63,1581113225187489986,,0.864940132947,-0.00324863008882,-0.497822346868,0.867264894804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.001603,0.001658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.095,0.015,-9.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225212021280,64,1581113225211914062,,0.864948892142,-0.00325629639616,-0.497799633701,0.867277884979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107,0.000554,0.001926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074,0.03,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225236946205,65,1581113225236793994,,0.86495327164,-0.00324872790264,-0.497799641755,0.867277927465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000886,-0.000445,0.000326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071,0.041,-9.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225262520304,66,1581113225262407064,,0.864966397456,-0.00324448179087,-0.497776964634,0.867290926895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001174,-0.000128,-0.000997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103,0.043,-9.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225287425941,67,1581113225287293910,,0.864935753251,-0.00324859748372,-0.497829915162,0.867260550451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001192,-0.001348,-0.001213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083,0.028,-9.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113225320888133,68,1581113225320101976,,0.864935740967,-0.00325945527537,-0.497814790851,0.867269121339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001033,-0.000603,0.001217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.101,0.037,-9.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
